Region Code,Region,Group,Country,ISO3,Hazard,Hazard Label,Source,Peak Score,Peak Month,Risk Category,Months in Risk Category,High or Very High Months,March,April,May,UN Subregion,UN Intermediate Region,UN Regional Group
4,MENA,Drought/Wildfire,Libya,LBY,WF,Wildfire,GWIS seasonal API,24.77,May,Very High,2,3,13.654236521739131,23.332525652173913,24.770119565217392,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Jordan,JOR,WF,Wildfire,GWIS seasonal API,23.43,May,Very High,1,2,4.406497391304348,13.957199130434782,23.4287752173913,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Yemen,YEM,WF,Wildfire,GWIS seasonal API,22.41,March,Very High,3,3,22.408153913043474,20.162985217391302,20.871185652173914,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Syrian Arab Republic,SYR,WF,Wildfire,GWIS seasonal API,21.61,May,Very High,1,2,3.8476508695652174,11.92913652173913,21.61173739130435,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,United Arab Emirates,ARE,WF,Wildfire,GWIS seasonal API,16.31,May,High,3,3,11.607894347826088,12.440329130434781,16.313758260869566,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Palestine,PSE,WF,Wildfire,GWIS seasonal API,15.64,May,High,2,2,3.9833126086956523,9.217540869565218,15.637842173913043,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Bahrain,BHR,WF,Wildfire,GWIS seasonal API,15.5,May,High,3,3,9.494600869565218,10.296020434782609,15.500020000000001,Western Asia,,Western Asia
4,MENA,Drought/Wildfire,Tunisia,TUN,WF,Wildfire,GWIS seasonal API,13.75,May,High,1,1,4.718836521739131,7.254484347826087,13.751021739130435,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,"Iran, Islamic Republic of",IRN,WF,Wildfire,GWIS seasonal API,13.22,May,High,1,1,2.77637,5.679742173913044,13.219062173913043,Southern Asia,,Southern Asia
4,MENA,Drought/Wildfire,Morocco,MAR,WF,Wildfire,GWIS seasonal API,12.07,May,High,1,1,4.713463913043478,6.953331739130435,12.069440434782608,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Algeria,DZA,WF,Wildfire,GWIS seasonal API,11.52,May,High,1,1,3.1931634782608693,6.398715652173914,11.519719130434781,Northern Africa,,Northern Africa
4,MENA,Drought/Wildfire,Lebanon,LBN,WF,Wildfire,GWIS seasonal API,4.31,May,Low,1,0,0.5097,1.5265452173913043,4.310998260869565,Western Asia,,Western Asia
